,0,1
0,0.633788393985832,2.3428086628894604
1,-1.4412251489385401,7.338650439548772
2,1.1850368004907343,5.232257455129311
3,-0.9803430737375626,7.8114904192692265
4,1.1406987252181564,2.058355135670668
5,3.668009209811637,0.15565258403285376
6,-1.8551089447986624,1.3768733614827324
7,1.4866334720707708,4.394075364978577
8,-0.03104490052799269,8.531536089562444
9,-0.6215735837231994,8.797934862116687
10,-1.7432841245621016,2.754455598252538
11,-2.9069666084047725,8.440296625989948
12,1.286974341468293,4.537359356610377
13,-2.391099943110297,6.738022608625677
14,1.3551167782601827,-0.1836761078063911
15,0.36671207411917783,3.8985925621132993
16,1.0847332765343365,4.568501091169911
17,2.655048949764762,0.4419457446278341
18,-0.9902397860703451,3.167287233563725
19,-1.0038721792786631,2.0856207926905075
20,2.8250292385538573,1.3563482714437551
21,1.730750339180612,1.2347006915793604
22,0.6940462156652694,5.159498876716089
23,-2.074744422301173,2.840609752014301
24,-1.9835095331764188,2.553049742722345
25,-0.8108227925373599,4.761320344256642
26,1.6378476945175222,0.8608665525492545
27,0.5311778236812784,4.7772906339109396
28,-3.105798973803438,2.2021274707882004
29,0.05513489118843029,3.980678104078094
30,-0.39084637981058845,7.880859290082097
31,-2.1918035705865346,7.302358643862003
32,2.0221254297568194,4.160176542812329
33,-1.1117069867401834,6.58836601664768
34,-1.7102951988400084,7.958533282948814
35,-2.6145186457832716,7.373535804830945
36,-2.144038195989118,7.425658172647153
37,-2.85028980275632,8.01149910615667
38,-2.315682079351626,2.4064078343277453
39,1.598581513761964,0.6239962973066161
40,0.618706482248284,3.4773447985627017
41,-2.0618047599564155,1.911428229672018
42,-0.2181190548910137,5.669330104110642
43,1.6393464559881186,4.195280262284806
44,-1.7311901671454093,2.3848377130649867
45,-0.9377621283703599,2.7432612552204585
46,-1.4001204737018045,8.147235291267952
47,-1.5564240291253106,2.7170612266601877
48,-1.5175075709459127,7.524774750432956
49,1.9778890613701472,1.6117845581389965
50,-2.020194206321269,3.578164768811769
51,2.521735678855218,0.5751598087659495
52,-0.8353399002319866,7.580758848662041
53,1.637146273157124,0.7311184491227319
54,1.7066448059482644,2.248336097609827
55,-1.0412628063388127,2.806180854630736
56,0.15962390227804546,7.804243217122494
57,-1.076583887677856,1.818445875289706
58,-1.8993653265131751,7.710447651180464
59,1.2821991838329625,0.9341792154206189
60,-2.4251085255922535,7.213180064974779
61,0.5042372160863318,4.326068718240435
62,-1.600227465195927,9.524177591322218
63,-0.956740137480399,2.9591301737602635
64,-2.2066772125330445,3.1382543044941995
65,-1.1298008187250368,2.7620096909725147
66,-2.659740414205982,7.457841772279443
67,2.4219912381168216,0.9595591208691998
68,-2.9031774467449765,7.849693942835264
69,-1.4922575260668418,3.2635680047297924
70,1.3798836501769536,4.157978198543794
71,-0.3139991823785122,3.397033036134556
72,-1.0020096972691994,8.100924889116504
73,-1.6179788811574982,2.983649521903021
74,-1.4998626269337738,1.7581816897077553
75,-0.7082716106723584,8.556067195789531
76,-1.7963198796487982,2.9839283738550746
77,1.2257265565685764,4.798388545182753
78,2.1546347357574236,0.6741337679363703
79,-0.9999253895668976,8.26728060371689
80,1.1212865914509504,-0.04503859412035183
81,0.5322446129698206,4.049868511257394
82,1.150267684626464,1.0845992684823649
83,1.6752644882211756,1.1888986923209346
84,-0.899172582309271,8.569040524819231
85,0.9285009548192532,5.503127232602947
86,2.4215611838051054,0.7775812280823632
87,0.3372945207355841,5.085698729115487
88,-2.1808039329623012,6.45742273279138
89,-1.4914712314951446,7.428572081839366
90,0.4549417031125872,3.72528035038708
91,1.7363947689707377,0.9098990712554765
92,-2.073666326192532,8.746459665806926
93,-1.7821894942960852,3.0275749600237774
94,-1.1219389648116906,3.1626403812283446
95,1.195417469702126,3.7059203099371825
96,1.245939819157539,1.4445023311349323
97,2.692392757097692,1.1197164105718482
98,0.15508369496658314,5.664322157402895
99,-3.3883245798196238,3.342305928384689
100,-0.47805673799188864,8.744075396269949
101,1.6047346394498545,-0.6587185466191616
102,-0.5885280912918747,7.648143693276851
103,2.420012934949809,0.49461208106879057
104,1.065108543439029,4.585179881859681
105,2.2557081036574735,1.3238543440707524
106,2.5033595897011924,-0.23420557107964712
107,1.4061256377887512,4.949331997544959
108,-1.3255983582922997,6.67297014733311
109,0.9836200930510693,5.553896673182475
110,-0.9856269290400856,2.0891658131978
111,-1.6204951049898129,3.6723029255165067
112,1.4928807565111892,0.4149788155127965
113,-2.3335563163045867,8.127583190363879
114,1.7968402348731676,0.7300982356347884
115,2.294475566485873,3.3603559846486775
116,-1.7092428515096527,7.475496239483602
117,0.9472106432983207,1.3249292253129805
118,1.5375734239589587,1.9777738767226518
119,0.37341209900820327,5.6408327946177135
120,-0.3732095606766137,3.0328416901742568
121,1.6156062296837728,0.5609446770153854
122,-0.92635726621727,3.7166535679934243
123,1.2230660409840577,0.5428922119288555
124,1.3235901651300097,1.7454653627158274
125,2.0433532317298697,1.163069874826494
126,1.6090616035463177,0.6195733899077784
127,-1.3305948195004982,2.2226957336824165
128,0.9767096113216407,0.9419470558781691
129,-1.7743062373519447,1.7863503292774001
130,-0.1889261169449068,8.222652460586902
131,-1.6564415829284445,2.352528320001674
132,-1.7143174890476818,2.128274329304118
133,2.492929537151909,-0.22377669898678643
134,-1.4019344945779995,7.07663438117124
135,-1.206713088867212,2.242653851719513
136,-2.539478302916277,3.478090825871142
137,-2.2324298161336795,7.422419663532916
138,0.4070676811153773,3.0953895058162164
139,-0.4212907538443502,7.393127385037977
140,-2.8159786158093656,8.116509354204796
141,-0.9665086508202076,2.972664383946286
142,1.3022337863578168,3.2284167470543332
143,-1.6372709245365764,4.497588709441869
144,2.018046614203415,5.630909750669798
145,-1.8035643010799534,2.106287899853184
146,-1.4040797514099745,7.196304563012337
147,-0.15345841474407096,4.154869131298612
148,-1.0787732020565641,7.213355835494053
149,-1.8843900469174875,7.538437680957063
150,-1.5556884400076538,7.962396916094069
151,0.9565425187094366,4.6036196368196824
152,-0.49351766214618376,6.044030749200727
153,0.09931332651154678,4.848030576530727
154,1.485912539989936,-0.12883336952382285
155,-0.9517940147870484,2.9215871137426754
156,-0.8679374507748865,8.142790086012024
157,-1.9459617690679956,2.1367543711608468
158,1.8376472012439478,0.9658437763260852
159,1.1220625632002972,4.987434652986989
160,-2.046117493544892,8.384930280509945
161,0.6195135513203376,3.9971353163205596
162,0.7051413063609284,4.092175402045655
163,1.5708326279838043,1.9731275979099951
164,0.7886677188805288,4.865506804505866
165,-2.817052698331559,2.583300458504782
166,-0.866771752096143,1.0001082443004334
167,0.08693057960648165,4.982365023158998
168,1.3312975321837528,1.3747798227350758
169,1.2534747774096466,3.538644271337036
170,1.100468378124122,4.022540672102607
171,-1.2223517694090456,8.372991701054486
172,1.3861060210879341,0.6554764169483663
173,2.049215528597415,5.332338466378589
174,-1.2896711255707443,4.332612754372481
175,-1.1335057740293397,7.902884964786432
176,2.5381402366072296,1.8089560206334356
177,2.3536486329775483,1.3714992844591087
178,0.5055477651033293,4.0521001143700115
179,-0.8746101513418929,3.155857749994006
180,2.7198620862809104,0.9589495289075705
181,1.8014157783582505,4.1778399423797445
182,-2.337052694655503,2.6992776855451375
183,-1.5870555501020343,3.053887317965163
184,-0.06761023634742869,4.611361518333566
185,1.5089964861493903,4.38895983899337
186,1.0771005783591097,5.321778782322473
187,0.7327315740181882,4.413231605821176
188,2.5393446471820087,1.383988060497141
189,-1.8121943300237078,7.0526416686164515
190,0.24228300299953032,3.3097747714231076
